"2016-09-28","H&amp;M; Landing","Premier","1/2 Day AM","15","5","Sheephead"
"2016-09-28","H&amp;M; Landing","Premier","1/2 Day AM","15","8","Calico Bass"
"2016-09-28","H&amp;M; Landing","Premier","1/2 Day AM","15","10","Bonito"
"2016-09-28","H&amp;M; Landing","Premier","1/2 Day AM","15","25","Rockfish"
"2016-09-28","Seaforth Sportfishing","San Diego","3/4 Day","38","6","Yellowfin Tuna"
"2016-09-28","H&amp;M; Landing","Old Glory","Overnight","24","4","Yellowtail"
"2016-09-28","H&amp;M; Landing","Old Glory","Overnight","24","18","Yellowfin Tuna"
"2016-09-28","Fisherman's Landing","Prowler","1.5 Day","11","55","Skipjack Tuna"
"2016-09-28","Fisherman's Landing","Prowler","1.5 Day","11","55","Yellowfin Tuna"
"2016-09-28","Seaforth Sportfishing","Pacific Voyager","2 Day","20","194","Yellowtail"
"2016-09-28","Seaforth Sportfishing","Pacific Voyager","2 Day","20","6","Dorado"
"2016-09-28","Seaforth Sportfishing","Pacific Voyager","2 Day","20","200","Yellowfin Tuna"
"2016-09-27","Seaforth Sportfishing","Sea Watch","1/2 Day AM","29","71","Rockfish"
"2016-09-27","Point Loma Sportfishing","Mission Belle","3/4 Day","13","2","Yellowtail"
"2016-09-27","Point Loma Sportfishing","Mission Belle","3/4 Day","13","5","Yellowfin Tuna"
"2016-09-27","Seaforth Sportfishing","Outer Limits","Overnight","21","80","Yellowfin Tuna"
"2016-09-27","Seaforth Sportfishing","Voyager","1.5 Day","11","55","Yellowfin Tuna"
"2016-09-27","Seaforth Sportfishing","Commander","2 Day","24","45","Yellowfin Tuna"
"2016-09-27","Seaforth Sportfishing","Eclipse","2.5 Day","23","45","Yellowtail"
"2016-09-27","Seaforth Sportfishing","Eclipse","2.5 Day","23","16","Dorado"
"2016-09-27","Seaforth Sportfishing","Eclipse","2.5 Day","23","102","Yellowfin Tuna"
"2016-09-27","H&amp;M; Landing","Sea Adventure 80","3 Day","30","100","Yellowtail"
"2016-09-27","H&amp;M; Landing","Sea Adventure 80","3 Day","30","60","Dorado"
"2016-09-27","H&amp;M; Landing","Sea Adventure 80","3 Day","30","311","Yellowfin Tuna"
"2016-09-26","H&amp;M; Landing","Premier","1/2 Day AM","12","2","Lingcod"
"2016-09-26","H&amp;M; Landing","Premier","1/2 Day AM","12","87","Rockfish"
"2016-09-26","Seaforth Sportfishing","San Diego","3/4 Day","32","16","Yellowfin Tuna"
"2016-09-26","Seaforth Sportfishing","Tribute","Overnight","13","3","Yellowtail"
"2016-09-26","Seaforth Sportfishing","Tribute","Overnight","13","9","Yellowfin Tuna"
"2016-09-26","Fisherman's Landing","Prowler","1.5 Day","12","13","Yellowtail"
"2016-09-26","Fisherman's Landing","Prowler","1.5 Day","12","15","Dorado"
"2016-09-26","Fisherman's Landing","Prowler","1.5 Day","12","18","Skipjack Tuna"
"2016-09-26","Fisherman's Landing","Prowler","1.5 Day","12","22","Yellowfin Tuna"
"2016-09-26","Fisherman's Landing","Pacific Dawn","2 Day","15","22","Yellowfin Tuna"
"2016-09-26","H&amp;M; Landing","Ranger 85","2.5 Day","31","1","Bluefin Tuna"
"2016-09-26","H&amp;M; Landing","Ranger 85","2.5 Day","31","1","Yellowtail"
"2016-09-26","H&amp;M; Landing","Ranger 85","2.5 Day","31","18","Yellowfin Tuna"
"2016-09-26","Seaforth Sportfishing","Pacific Voyager","3 Day","15","64","Dorado"
"2016-09-26","Seaforth Sportfishing","Pacific Voyager","3 Day","15","225","Yellowfin Tuna"
"2016-09-25","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","33","15","Lingcod"
"2016-09-25","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","33","121","Rockfish"
"2016-09-25","H&amp;M; Landing","Vendetta","3/4 Day<br><i>Offshore</i></br>","13","29","Yellowfin Tuna"
"2016-09-25","Seaforth Sportfishing","Voyager","Overnight","19","4","Yellowtail"
"2016-09-25","Seaforth Sportfishing","Voyager","Overnight","19","36","Yellowfin Tuna"
"2016-09-25","Fisherman's Landing","Pegasus","1.5 Day","20","24","Yellowfin Tuna"
"2016-09-25","Point Loma Sportfishing","Success","2 Day","12","48","Dorado"
"2016-09-25","Point Loma Sportfishing","Success","2 Day","12","120","Yellowfin Tuna"
"2016-09-24","Seaforth Sportfishing","New Seaforth","1/2 Day PM","50","1","Sheephead"
"2016-09-24","Seaforth Sportfishing","New Seaforth","1/2 Day PM","50","75","Rockfish"
"2016-09-24","Seaforth Sportfishing","San Diego","3/4 Day","15","2","Yellowfin Tuna"
"2016-09-24","Seaforth Sportfishing","Voyager","Overnight","14","6","Yellowfin Tuna"
"2016-09-24","Seaforth Sportfishing","Eclipse","1.5 Day","16","70","Yellowfin Tuna"
"2016-09-24","H&amp;M; Landing","Sea Adventure 80","3.5 Day","25","15","Yellowtail"
"2016-09-24","H&amp;M; Landing","Sea Adventure 80","3.5 Day","25","62","Dorado"
"2016-09-24","H&amp;M; Landing","Sea Adventure 80","3.5 Day","25","32","Yellowfin Tuna"
"2016-09-23","H&amp;M; Landing","Reel Champion","1/2 Day PM","6","2","Halibut"
"2016-09-23","Seaforth Sportfishing","San Diego","3/4 Day","56","39","Yellowfin Tuna"
"2016-09-23","Seaforth Sportfishing","Voyager","Overnight","8","40","Yellowfin Tuna"
"2016-09-23","Seaforth Sportfishing","Tribute","1.5 Day","27","20","Yellowfin Tuna"
"2016-09-23","Fisherman's Landing","Pacific Dawn","2 Day","15","182","Yellowfin Tuna"
"2016-09-23","H&amp;M; Landing","Ranger 85","2.5 Day","30","146","Yellowfin Tuna"
"2016-09-23","Fisherman's Landing","Pegasus","3 Day","18","98","Dorado"
"2016-09-23","Fisherman's Landing","Pegasus","3 Day","18","85","Yellowfin Tuna"
"2016-09-22","Seaforth Sportfishing","New Seaforth","1/2 Day PM","31","3","Lingcod"
"2016-09-22","Seaforth Sportfishing","New Seaforth","1/2 Day PM","31","76","Rockfish"
"2016-09-22","Seaforth Sportfishing","San Diego","3/4 Day","54","33","Yellowfin Tuna"
"2016-09-22","H&amp;M; Landing","Producer","Overnight","19","42","Yellowfin Tuna"
"2016-09-22","Seaforth Sportfishing","Voyager","1.5 Day","14","1","Yellowtail"
"2016-09-22","Seaforth Sportfishing","Voyager","1.5 Day","14","70","Yellowfin Tuna"
"2016-09-22","H&amp;M; Landing","Topgun 80","2.5 Day","24","95","Yellowfin Tuna"
"2016-09-21","H&amp;M; Landing","Premier","1/2 Day AM","16","22","Rockfish"
"2016-09-21","Point Loma Sportfishing","Mission Belle","3/4 Day","22","47","Yellowfin Tuna"
"2016-09-21","Seaforth Sportfishing","Tribute","Overnight","21","95","Yellowfin Tuna"
"2016-09-21","Point Loma Sportfishing","New Lo-An","1.5 Day","31","62","Dorado"
"2016-09-21","Point Loma Sportfishing","New Lo-An","1.5 Day","31","12","Yellowfin Tuna"
"2016-09-21","Point Loma Sportfishing","Success","2 Day","11","44","Dorado"
"2016-09-21","Point Loma Sportfishing","Success","2 Day","11","1","Striped Marlin"
"2016-09-21","Point Loma Sportfishing","Success","2 Day","11","65","Yellowfin Tuna"
"2016-09-21","Seaforth Sportfishing","Pacific Star","2.5 Day","26","260","Yellowtail"
"2016-09-21","Seaforth Sportfishing","Pacific Star","2.5 Day","26","18","Yellowfin Tuna"
"2016-09-20","Seaforth Sportfishing","New Seaforth","1/2 Day PM","12","1","Lingcod"
"2016-09-20","Seaforth Sportfishing","New Seaforth","1/2 Day PM","12","68","Rockfish"
"2016-09-20","Seaforth Sportfishing","San Diego","3/4 Day","36","107","Yellowfin Tuna"
"2016-09-20","Seaforth Sportfishing","Tribute","Overnight","22","19","Yellowfin Tuna"
"2016-09-20","H&amp;M; Landing","Sea Adventure 80","1.5 Day","31","21","Yellowfin Tuna"
"2016-09-20","Seaforth Sportfishing","Voyager","2 Day","10","57","Yellowtail"
"2016-09-20","Seaforth Sportfishing","Voyager","2 Day","10","40","Dorado"
"2016-09-20","Seaforth Sportfishing","Voyager","2 Day","10","43","Yellowfin Tuna"
"2016-09-20","Seaforth Sportfishing","Pacific Voyager","3 Day","19","50","Yellowtail"
"2016-09-20","Seaforth Sportfishing","Pacific Voyager","3 Day","19","49","Dorado"
"2016-09-20","Seaforth Sportfishing","Pacific Voyager","3 Day","19","28","Yellowfin Tuna"
"2016-09-19","H&amp;M; Landing","Premier","1/2 Day AM","13","83","Rockfish"
"2016-09-19","Seaforth Sportfishing","San Diego","3/4 Day","48","23","Yellowfin Tuna"
"2016-09-19","Seaforth Sportfishing","Tribute","Overnight","29","2","Yellowfin Tuna"
"2016-09-19","Fisherman's Landing","Pacific Dawn","1.5 Day","17","1","Yellowtail"
"2016-09-19","Fisherman's Landing","Pacific Dawn","1.5 Day","17","34","Dorado"
"2016-09-19","Fisherman's Landing","Pacific Dawn","1.5 Day","17","25","Yellowfin Tuna"
"2016-09-19","Point Loma Sportfishing","Success","2.5 Day","12","48","Dorado"
"2016-09-19","Point Loma Sportfishing","Success","2.5 Day","12","95","Yellowfin Tuna"
"2016-09-19","H&amp;M; Landing","Topgun 80","3.5 Day","24","65","Yellowtail"
"2016-09-19","H&amp;M; Landing","Topgun 80","3.5 Day","24","62","Yellowfin Tuna"
"2016-09-18","H&amp;M; Landing","Premier","1/2 Day PM","30","7","Bonito"
"2016-09-18","H&amp;M; Landing","Premier","1/2 Day PM","30","17","Rockfish"
"2016-09-18","Seaforth Sportfishing","Sea Watch","3/4 Day","19","42","Yellowfin Tuna"
"2016-09-18","Seaforth Sportfishing","Voyager","Overnight","14","28","Yellowfin Tuna"
"2016-09-18","Seaforth Sportfishing","Tribute","1.5 Day","23","24","Yellowfin Tuna"
"2016-09-18","Seaforth Sportfishing","Pacific Star","2 Day","26","3","Yellowtail"
"2016-09-18","Seaforth Sportfishing","Pacific Star","2 Day","26","29","Yellowfin Tuna"
"2016-09-18","Point Loma Sportfishing","Success","2.5 Day","12","48","Dorado"
"2016-09-18","Point Loma Sportfishing","Success","2.5 Day","12","95","Yellowfin Tuna"
"2016-09-17","H&amp;M; Landing","Premier","1/2 Day PM","80","92","Rockfish"
"2016-09-17","Seaforth Sportfishing","Sea Watch","3/4 Day","36","12","Yellowfin Tuna"
"2016-09-17","Seaforth Sportfishing","Voyager","Overnight","6","30","Yellowfin Tuna"
"2016-09-17","H&amp;M; Landing","Reel Champion","2 Day","4","1","Striped Marlin"
"2016-09-17","H&amp;M; Landing","Reel Champion","2 Day","4","20","Yellowfin Tuna"
"2016-09-16","H&amp;M; Landing","Premier","1/2 Day PM","23","1","Sand Bass"
"2016-09-16","H&amp;M; Landing","Premier","1/2 Day PM","23","67","Rockfish"
"2016-09-16","Seaforth Sportfishing","Sea Watch","3/4 Day","32","32","Yellowfin Tuna"
"2016-09-16","Seaforth Sportfishing","Voyager","Overnight","16","1","Bluefin Tuna"
"2016-09-16","Seaforth Sportfishing","Voyager","Overnight","16","58","Yellowfin Tuna"
"2016-09-16","Fisherman's Landing","Prowler","1.5 Day","18","4","Yellowfin Tuna"
"2016-09-16","Fisherman's Landing","Pacific Quest","2 Day","10","11","Yellowfin Tuna"
"2016-09-15","Point Loma Sportfishing","Point Loma","1/2 Day AM","19","12","Whitefish"
"2016-09-15","Point Loma Sportfishing","Point Loma","1/2 Day AM","19","1","Bonito"
"2016-09-15","Point Loma Sportfishing","Point Loma","1/2 Day AM","19","53","Rockfish"
"2016-09-15","H&amp;M; Landing","Sea Adventure II","3/4 Day","26","3","Yellowtail"
"2016-09-15","Seaforth Sportfishing","Tribute","Overnight","28","16","Yellowfin Tuna"
"2016-09-15","Seaforth Sportfishing","Voyager","1.5 Day","15","31","Yellowfin Tuna"
"2016-09-15","Dana Landing","Impulse","2 Day<br><i>Offshore</i></br>","3","2","Bluefin Tuna"
"2016-09-15","Dana Landing","Impulse","2 Day<br><i>Offshore</i></br>","3","14","Yellowfin Tuna"
"2016-09-15","H&amp;M; Landing","Topgun 80","5 Day","22","25","Bluefin Tuna"
"2016-09-15","H&amp;M; Landing","Topgun 80","5 Day","22","175","Yellowtail"
"2016-09-15","H&amp;M; Landing","Topgun 80","5 Day","22","185","Yellowfin Tuna"
"2016-09-14","H&amp;M; Landing","Premier","1/2 Day PM","17","78","Rockfish"
"2016-09-14","Point Loma Sportfishing","Sauerfish","3/4 Day","5","13","Yellowfin Tuna"
"2016-09-14","Seaforth Sportfishing","Tribute","Overnight","28","26","Yellowfin Tuna"
"2016-09-14","Fisherman's Landing","Prowler","1.5 Day","14","1","Bluefin Tuna"
"2016-09-14","Fisherman's Landing","Prowler","1.5 Day","14","27","Yellowfin Tuna"
"2016-09-14","Fisherman's Landing","Pacific Dawn","2 Day","17","78","Yellowfin Tuna"
"2016-09-14","Point Loma Sportfishing","Success","2.5 Day","11","5","Bigeye Tuna"
"2016-09-14","Point Loma Sportfishing","Success","2.5 Day","11","1","Skipjack Tuna"
"2016-09-14","Point Loma Sportfishing","Success","2.5 Day","11","200","Yellowfin Tuna"
"2016-09-13","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","20","5","Calico Bass"
"2016-09-13","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","20","1","Bonito"
"2016-09-13","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","20","35","Rockfish"
"2016-09-13","Seaforth Sportfishing","San Diego","3/4 Day","56","1","Bluefin Tuna"
"2016-09-13","Seaforth Sportfishing","San Diego","3/4 Day","56","113","Yellowfin Tuna"
"2016-09-13","Seaforth Sportfishing","Tribute","Overnight","26","82","Yellowfin Tuna"
"2016-09-13","Seaforth Sportfishing","Voyager","1.5 Day","14","2","Yellowtail"
"2016-09-13","Seaforth Sportfishing","Voyager","1.5 Day","14","35","Bonito"
"2016-09-13","Seaforth Sportfishing","Voyager","1.5 Day","14","28","Yellowfin Tuna"
"2016-09-13","H&amp;M; Landing","Legend","2 Day<br><i>Offshore</i></br>","18","108","Yellowfin Tuna"
"2016-09-13","H&amp;M; Landing","Sea Adventure 80","2.5 Day<br><i>Offshore</i></br>","30","7","Bluefin Tuna"
"2016-09-13","H&amp;M; Landing","Sea Adventure 80","2.5 Day<br><i>Offshore</i></br>","30","14","Yellowtail"
"2016-09-13","H&amp;M; Landing","Sea Adventure 80","2.5 Day<br><i>Offshore</i></br>","30","81","Yellowfin Tuna"
"2016-09-12","H&amp;M; Landing","Premier","1/2 Day AM","23","102","Rockfish"
"2016-09-12","Seaforth Sportfishing","San Diego","3/4 Day","50","120","Yellowfin Tuna"
"2016-09-12","H&amp;M; Landing","Producer","Overnight<br><i>Offshore</i></br>","14","101","Yellowfin Tuna"
"2016-09-12","Seaforth Sportfishing","Tribute","1.5 Day","33","19","Yellowfin Tuna"
"2016-09-12","H&amp;M; Landing","Constitution","2.5 Day","21","3","Bluefin Tuna"
"2016-09-12","H&amp;M; Landing","Constitution","2.5 Day","21","47","Yellowtail"
"2016-09-12","H&amp;M; Landing","Constitution","2.5 Day","21","112","Yellowfin Tuna"
"2016-09-12","Fisherman's Landing","Pegasus","3 Day","14","1","Bluefin Tuna"
"2016-09-12","Fisherman's Landing","Pegasus","3 Day","14","139","Yellowfin Tuna"
"2016-09-12","H&amp;M; Landing","Ranger 85","3.5 Day","31","13","Bluefin Tuna"
"2016-09-12","H&amp;M; Landing","Ranger 85","3.5 Day","31","2","Yellowtail"
"2016-09-12","H&amp;M; Landing","Ranger 85","3.5 Day","31","37","Yellowfin Tuna"
"2016-09-11","Seaforth Sportfishing","Sea Watch","1/2 Day PM","38","1","Lingcod"
"2016-09-11","Seaforth Sportfishing","Sea Watch","1/2 Day PM","38","21","Rockfish"
"2016-09-11","Point Loma Sportfishing","Sauerfish","3/4 Day","6","19","Yellowfin Tuna"
"2016-09-11","H&amp;M; Landing","Reel Champion","Overnight","6","30","Rockfish"
"2016-09-11","H&amp;M; Landing","Reel Champion","Overnight","6","16","Yellowfin Tuna"
"2016-09-11","Fisherman's Landing","Pacific Queen","1.5 Day","29","111","Yellowfin Tuna"
"2016-09-11","Seaforth Sportfishing","Voyager","2 Day","13","36","Yellowfin Tuna"
"2016-09-11","Seaforth Sportfishing","Eclipse","2.5 Day","23","91","Yellowfin Tuna"
"2016-09-10","Seaforth Sportfishing","Sea Watch","1/2 Day PM","31","1","Yellowtail"
"2016-09-10","Seaforth Sportfishing","Sea Watch","1/2 Day PM","31","1","Rockfish"
"2016-09-10","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","27","2","Sand Bass"
"2016-09-10","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","27","1","Sheephead"
"2016-09-10","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","27","3","Calico Bass"
"2016-09-10","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","27","6","Whitefish"
"2016-09-10","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","27","21","Bonito"
"2016-09-10","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","27","28","Rockfish"
"2016-09-10","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","27","2","Sanddab"
"2016-09-10","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","27","10","Sculpin Released"
"2016-09-10","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","27","15","Calico Bass Released"
"2016-09-10","Seaforth Sportfishing","Tribute","Overnight","29","15","Yellowfin Tuna"
"2016-09-10","Point Loma Sportfishing","Josie Lynn","1.5 Day<br><i>Offshore</i></br>","6","28","Yellowfin Tuna"
"2016-09-10","Seaforth Sportfishing","Apollo","2 Day","19","8","Bluefin Tuna"
"2016-09-10","Seaforth Sportfishing","Apollo","2 Day","19","1","Yellowtail"
"2016-09-10","Seaforth Sportfishing","Apollo","2 Day","19","59","Yellowfin Tuna"
"2016-09-10","H&amp;M; Landing","Sea Adventure 80","2.5 Day<br><i>Offshore</i></br>","30","4","Bluefin Tuna"
"2016-09-10","H&amp;M; Landing","Sea Adventure 80","2.5 Day<br><i>Offshore</i></br>","30","60","Yellowfin Tuna"
"2016-09-09","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","16","2","Bonito"
"2016-09-09","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","16","121","Rockfish"
"2016-09-09","Seaforth Sportfishing","Sea Watch","3/4 Day","34","51","Yellowfin Tuna"
"2016-09-09","Seaforth Sportfishing","Voyager","Overnight","20","43","Yellowfin Tuna"
"2016-09-09","Fisherman's Landing","Prowler","1.5 Day","30","6","Bluefin Tuna"
"2016-09-09","Point Loma Sportfishing","New Lo-An","2 Day","23","47","Yellowfin Tuna"
"2016-09-09","H&amp;M; Landing","Topgun 80","3.5 Day<br><i>Offshore</i></br>","25","45","Bluefin Tuna"
"2016-09-09","H&amp;M; Landing","Topgun 80","3.5 Day<br><i>Offshore</i></br>","25","13","Yellowtail"
"2016-09-09","H&amp;M; Landing","Topgun 80","3.5 Day<br><i>Offshore</i></br>","25","9","Yellowfin Tuna"
"2016-09-08","Seaforth Sportfishing","New Seaforth","1/2 Day PM","9","1","Sand Bass"
"2016-09-08","Seaforth Sportfishing","New Seaforth","1/2 Day PM","9","9","Yellowtail"
"2016-09-08","Seaforth Sportfishing","New Seaforth","1/2 Day PM","9","12","Calico Bass"
"2016-09-08","Seaforth Sportfishing","New Seaforth","1/2 Day PM","9","2","Bonito"
"2016-09-08","Seaforth Sportfishing","Sea Watch","3/4 Day","35","98","Yellowfin Tuna"
"2016-09-08","Seaforth Sportfishing","Tribute","Overnight","31","1","Bluefin Tuna"
"2016-09-08","Seaforth Sportfishing","Voyager","1.5 Day","16","12","Bluefin Tuna"
"2016-09-08","Seaforth Sportfishing","Pride","2 Day","20","11","Bluefin Tuna"
"2016-09-08","Seaforth Sportfishing","Pride","2 Day","20","1","Yellowtail"
"2016-09-08","H&amp;M; Landing","Ranger 85","2.5 Day<br><i>Offshore</i></br>","23","31","Bluefin Tuna"
"2016-09-07","H&amp;M; Landing","Premier","1/2 Day PM","23","2","Sheephead"
"2016-09-07","H&amp;M; Landing","Premier","1/2 Day PM","23","27","Calico Bass"
"2016-09-07","H&amp;M; Landing","Premier","1/2 Day PM","23","1","Bonito"
"2016-09-07","H&amp;M; Landing","Premier","1/2 Day PM","23","96","Rockfish"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","7","Sand Bass"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","2","Bocaccio"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","1","Sheephead"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","5","Calico Bass"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","3","Whitefish"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","5","Bonito"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","31","Rockfish"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","28","Sanddab"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","20","Sand Bass Released"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","1","Sculpin Released"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","1","Black Seabass Released"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","14","Calico Bass Released"
"2016-09-07","Helgren's Oceanside Sportfishing","Sea Trek","3/4 Day<br><i>Local</i></br>","23","52","Rockfish Released"
"2016-09-07","Seaforth Sportfishing","Tribute","Overnight","27","20","Bluefin Tuna"
"2016-09-07","H&amp;M; Landing","Sea Adventure 80","1.5 Day","32","42","Bluefin Tuna"
"2016-09-07","H&amp;M; Landing","Legend","2 Day","22","10","Bluefin Tuna"
"2016-09-07","Seaforth Sportfishing","Pacific Star","2.5 Day","20","21","Bluefin Tuna"
"2016-09-07","Seaforth Sportfishing","Pacific Star","2.5 Day","20","3","Yellowtail"
"2016-09-07","Seaforth Sportfishing","Pacific Star","2.5 Day","20","15","Bonito"
"2016-09-07","Fisherman's Landing","Pegasus","3 Day","12","35","Bluefin Tuna"
"2016-09-07","Fisherman's Landing","Pegasus","3 Day","12","6","Yellowtail"
"2016-09-06","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","9","1","Sand Bass"
"2016-09-06","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","9","1","Halibut"
"2016-09-06","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","9","1","Lingcod"
"2016-09-06","H&amp;M; Landing","Premier","1/2 Day AM<br><i>Local</i></br>","9","25","Rockfish"
"2016-09-06","Seaforth Sportfishing","San Diego","3/4 Day","23","61","Yellowfin Tuna"
"2016-09-06","Seaforth Sportfishing","Tribute","Overnight","22","14","Bluefin Tuna"
"2016-09-06","Seaforth Sportfishing","Tribute","Overnight","22","4","Yellowtail"
"2016-09-06","Seaforth Sportfishing","Voyager","1.5 Day","17","15","Bluefin Tuna"
"2016-09-06","H&amp;M; Landing","Relentless","2 Day<br><i>Offshore</i></br>","11","24","Bluefin Tuna"
"2016-09-06","H&amp;M; Landing","Relentless","2 Day<br><i>Offshore</i></br>","11","4","Yellowtail"
"2016-09-05","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","47","1","Lingcod"
"2016-09-05","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","47","131","Rockfish"
"2016-09-05","H&amp;M; Landing","Sea Adventure II","3/4 Day<br><i>Coronado Islands</i></br>","24","21","Sculpin"
"2016-09-05","H&amp;M; Landing","Sea Adventure II","3/4 Day<br><i>Coronado Islands</i></br>","24","1","Lingcod"
"2016-09-05","H&amp;M; Landing","Sea Adventure II","3/4 Day<br><i>Coronado Islands</i></br>","24","37","Rockfish"
"2016-09-05","H&amp;M; Landing","Sea Adventure II","3/4 Day<br><i>Coronado Islands</i></br>","24","5","Yellowfin Tuna"
"2016-09-05","Seaforth Sportfishing","Pride","Overnight","12","9","Bluefin Tuna"
"2016-09-05","H&amp;M; Landing","Ranger 85","1.5 Day<br><i>Offshore</i></br>","31","19","Bluefin Tuna"
"2016-09-05","H&amp;M; Landing","Ranger 85","1.5 Day<br><i>Offshore</i></br>","31","1","Yellowtail"
"2016-09-05","Seaforth Sportfishing","Endeavor (SD)","2 Day","16","37","Bluefin Tuna"
"2016-09-05","Seaforth Sportfishing","Tribute","2.5 Day","30","13","Bluefin Tuna"
"2016-09-05","Seaforth Sportfishing","Tribute","2.5 Day","30","7","Yellowtail"
"2016-09-05","Seaforth Sportfishing","Tribute","2.5 Day","30","80","Rockfish"
"2016-09-05","H&amp;M; Landing","Sea Adventure 80","3 Day<br><i>Offshore</i></br>","30","42","Bluefin Tuna"
"2016-09-05","H&amp;M; Landing","Topgun 80","5 Day<br><i>Mexican Waters</i></br>","23","300","Yellowtail"
"2016-09-05","H&amp;M; Landing","Topgun 80","5 Day<br><i>Mexican Waters</i></br>","23","28","Dorado"
"2016-09-05","H&amp;M; Landing","Topgun 80","5 Day<br><i>Mexican Waters</i></br>","23","150","Calico Bass"
"2016-09-05","H&amp;M; Landing","Topgun 80","5 Day<br><i>Mexican Waters</i></br>","23","3","Wahoo"
"2016-09-05","H&amp;M; Landing","Topgun 80","5 Day<br><i>Mexican Waters</i></br>","23","35","Yellowfin Tuna"
"2016-09-04","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","58","1","Sand Bass"
"2016-09-04","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","58","1","Sheephead"
"2016-09-04","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","58","2","Lingcod"
"2016-09-04","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","58","1","Whitefish"
"2016-09-04","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","58","118","Rockfish"
"2016-09-04","Seaforth Sportfishing","Sea Watch","3/4 Day","30","2","Yellowtail"
"2016-09-04","Seaforth Sportfishing","Sea Watch","3/4 Day","30","3","Yellowfin Tuna"
"2016-09-04","Point Loma Sportfishing","Sauerfish","Overnight","5","3","Bluefin Tuna"
"2016-09-04","H&amp;M; Landing","Ranger 85","1.5 Day<br><i>Offshore</i></br>","31","19","Bluefin Tuna"
"2016-09-04","H&amp;M; Landing","Ranger 85","1.5 Day<br><i>Offshore</i></br>","31","1","Yellowtail"
"2016-09-04","Seaforth Sportfishing","Voyager","2 Day","16","28","Bluefin Tuna"
"2016-09-04","Seaforth Sportfishing","Voyager","2 Day","16","2","Yellowtail"
"2016-09-04","Seaforth Sportfishing","Pacific Star","2.5 Day","23","6","Bluefin Tuna"
"2016-09-04","Seaforth Sportfishing","Pacific Voyager","4 Day","16","68","Bluefin Tuna"
"2016-09-04","Seaforth Sportfishing","Pacific Voyager","4 Day","16","4","Yellowtail"
"2016-09-03","H&amp;M; Landing","Premier","1/2 Day PM<br><i>Local</i></br>","55","1","Sheephead"
